sponsor_ref,global_id
1514810,06880581
1515097,06880582
1515164,06880583
1515179,06880584
1515201,06880585
1515270,06880586
1514804,06881159
1510874,06881235
1514914,06881236
1515480,06881237
1515495,06889156
1515113,06889783
1515176,06889784
1515177,06889785
1515190,06889786
1515210,06889787
1515210,06889787
1515252,06889788
1515253,06889789
1515224,06907185
1515224,06907185
1515234,06912089
1515300,06912094
1514996,06912085
1515023,06912086
1515187,06912087
1515232,06912088
1515251,06912090
1515273,06912091
1515280,06912092
1515297,06912093
1515278,06912362
1515189,06912358
1515241,06912359
1515244,06912360
1515244,06912360
1515274,06912361
1515287,06933546
1515292,06933547
1515293,06933548
1515350,06933549
1515489,06933550
1515267,06934020
1515254,06941152
1515289,06941153
1515289,06941153
1515294,06941154
1515294,06941154
1515245,06951813
1515282,06951814
1515291,06951815
1515239,06956208
1515603,06963727
1515604,06963728
1515609,06967247
1515188,06967292
1515250,06967293
1515269,06967294
1515269,06967294
1515491,06967295
1515549,06967296
1515559,06967297
1515559,06967297
1515474,07252633
1515665,07252634
1515935,07254633
1515971,07254634
1515727,07258787
1516032,07258788
1515683,07276931
1515702,07276932
1515844,07276933
1515844,07276933
1515857,07276934
1515983,07276935
1515996,07276936
1515999,07276937
1516000,07276938
1516000,07276938
1516010,07276939
1516011,07276940
1516028,07276941
1516031,07276942
1516055,07276943
1516058,07276944
1516065,07276945
1515901,07278496
1515960,07278497
1516018,07278498
1516052,07278499
1516059,07278500
1516043,07279474
1516064,07279475
1505043,07285451
1514158,07285452
1515259,07285453
1515830,07285454
1515890,07285455
1516003,07296677
1516005,07296678
1516037,07296679
1516207,07296680
1515869,07304679
1516021,07304681
1516053,07304682
1515904,07314450
1516001,07314451
1515222,07319620
1515222,07319620
1515845,07319621
1515994,07319622
1516216,07319623
1515557,07328445
1512125,07328444
1516026,07328446
1516212,07328447
1516234,07328448
1516237,07328449
1516200,07330802
1515607,07330801
1514966,06971907
1515508,06971908
1515494,06972251
1515279,06972250
1515500,06972252
1515555,06972253
1515610,06972254
1515088,06972436
1515240,06972438
1513542,06985808
1514614,06985809
1515482,06985810
1515539,06985811
1514284,06985818
1514284,06985818
1515128,06985819
1515510,06985820
1515517,06985821
1515547,06985822
1515554,06985823
1515566,06985824
1515082,06985953
1515570,06985954
1515215,06999255
1515519,06999256
1515520,06999257
1515532,06999258
1515565,06999259
1515605,06999682
1515564,07020306
1515598,07020307
1515611,07020308
1515613,07020309
1515537,07027266
1515481,07027465
1515591,07027466
1515642,07027468
1515642,07027468
1515623,07027467
1515567,07035844
1515599,07035845
1515258,07065601
1515258,07065601
1515550,07065602
1515612,07065603
1515676,07065604
1515681,07065723
1515577,07068394
1515632,07068395
1515518,07071129
1515538,07071130
1515556,07071131
1515558,07071132
1515561,07071133
1515590,07077402
1515590,07077402
1515649,07077403
1515691,07077404
1515720,07077405
1514060,07078729
1515653,07078730
1515670,07078731
1515509,07082280
1515342,07082279
1515689,07087424
1515174,07114847
1515296,07114848
1515526,07114849
1515582,07114850
1515586,07114851
1515597,07114852
1515601,07114854
1515606,07114856
1515608,07114857
1515648,07114858
1515654,07114860
1515669,07114861
1515675,07114862
1515682,07114863
1515687,07114865
1515687,07114865
1515701,07114867
1515707,07114868
1515712,07114869
1515728,07114871
1515834,07114872
1515663,07118945
1515521,07118943
1515630,07118944
1515697,07118946
1515569,07122993
1514824,07130097
1515715,07130981
1515595,07139220
1515717,07147992
1515870,07157398
1515684,07169488
1515594,07179867
1515735,07181109
1515735,07181109
1515735,07181109
1515737,07181110
1515849,07181111
1515633,07182456
1515633,07182456
1515657,07182457
1515657,07182457
1515696,07182458
1515722,07182459
1515731,07182460
1515823,07182461
1515093,07193912
1515093,07193912
1515685,07193913
1515705,07193914
1515708,07193915
1515725,07193916
1515826,07193917
1515711,07195659
1515879,07195660
1515680,07195994
1515850,07195995
1515854,07195996
1515887,07195997
1515698,07200300
1515704,07200301
1515457,07204793
1515688,07204794
1515714,07207548
1515641,07213491
1515842,07213492
1515906,07213493
1515906,07213493
1515909,07213796
1515909,07213796
1515909,07213796
1515659,07214673
1515703,07214674
1515855,07214675
1515864,07214676
1515729,07214882
1515911,07214883
1515120,07219735
1515918,07219737
1515905,07219736
1515936,07219738
1515938,07219739
1514473,07220557
1515885,07220558
1515900,07220559
1515580,07220729
1515716,07220730
1502019,07223159
1511089,07223160
1515236,07223161
1515709,07223162
1515838,07223163
1515913,07223164
1515974,07223165
1515986,07223166
1515839,07228201
1515880,07228202
1515916,07228203
1515917,07228204
1515921,07228205
1515931,07228206
1515942,07228207
1515946,07228208
1515902,07228409
1515959,07228410
1515969,07228411
1515981,07228412
1515987,07228413
1515987,07228413
1515992,07228414
1508092,07337363
1516062,07337374
1516209,07337375
1516270,07337376
1516247,07337900
1516196,07342115
1516224,07342116
1516230,07342117
1516221,07343280
1502229,07344868
1513145,07344869
1516238,07344870
1516015,07351033
1501941,07353611
1515975,07353612
1516210,07353613
1516211,07353614
1516213,07353615
1516225,07353616
1516259,07353617
1516275,07353618
1516275,07353618
1516279,07353707
1516251,07353720
1516251,07353720
1516269,07353721
1516218,07353733
1516218,07353733
1516218,07353733
1516218,07353733
1516226,07353734
1516208,07356237
1516264,07356238
1516274,07356239
1516235,07357043
1516257,07357044
1516276,07357055
1516004,07362964
1516271,07362965
1516256,07365993
1516288,07365994
1516332,07372219
1516231,07384642
1516239,07384643
1516309,07384644
1515915,07384967
1516336,07389981
1516291,07389979
1516313,07389980
1516314,07394944
1516354,07394945
1516361,07394946
